gpu_name,kernel_name,device,dtype,M,N,K,split_k_slices,swizzle,tb_m,tb_n,tb_k,iterations,warmup,status,error,latency_us,task_count,swizzle_log_tile,grid_m,grid_n,grid_k
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,2048,2,Identity,128,128,32,10,2,ok,,41.7792,128,0,4,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,2048,2,Identity2,128,128,32,10,2,ok,,41.8752,128,1,4,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,2048,2,Identity4,128,128,32,10,2,ok,,42.0832,128,2,4,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,3072,1,Identity,128,128,32,10,2,ok,,82.7424,64,0,4,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,3072,1,Identity2,128,128,32,10,2,ok,,82.7392,64,1,4,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,3072,1,Identity4,128,128,32,10,2,ok,,82.8416,64,2,4,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,3072,2,Identity,128,128,32,10,2,ok,,55.1936,128,0,4,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,3072,2,Identity2,128,128,32,10,2,ok,,54.9888,128,1,4,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,3072,2,Identity4,128,128,32,10,2,ok,,55.0912,128,2,4,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,4096,1,Identity,128,128,32,10,2,ok,,109.056,64,0,4,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,4096,1,Identity2,128,128,32,10,2,ok,,111.104,64,1,4,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,4096,1,Identity4,128,128,32,10,2,ok,,109.158,64,2,4,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,4096,2,Identity,128,128,32,10,2,ok,,68.4032,128,0,4,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,4096,2,Identity2,128,128,32,10,2,ok,,68.5056,128,1,4,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,512,2048,4096,2,Identity4,128,128,32,10,2,ok,,68.3008,128,2,4,16,2
