gpu_name,kernel_name,device,dtype,M,N,K,split_k_slices,swizzle,tb_m,tb_n,tb_k,iterations,warmup,status,error,latency_us,task_count,swizzle_log_tile,grid_m,grid_n,grid_k
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,65,1,Identity4,128,128,32,10,2,ok,,8.4992,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,65,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '65', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,65,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '65', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,65,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '65', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,127,1,Identity,128,128,32,10,2,ok,,9.0112,4,0,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,127,1,Identity2,128,128,32,10,2,ok,,9.1136,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,127,1,Identity4,128,128,32,10,2,ok,,9.0112,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,127,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '127', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,127,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '127', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,127,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '127', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,129,1,Identity,128,128,32,10,2,ok,,9.728,4,0,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,129,1,Identity2,128,128,32,10,2,ok,,9.728,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,129,1,Identity4,128,128,32,10,2,ok,,9.728,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,129,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '129', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,129,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '129', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,129,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '129', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,255,1,Identity,128,128,32,10,2,ok,,13.7216,4,0,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,255,1,Identity2,128,128,32,10,2,ok,,13.824,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,255,1,Identity4,128,128,32,10,2,ok,,13.7216,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,255,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '255', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,255,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '255', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,130,255,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '130', '--k', '255', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,33,1,Identity,128,128,32,10,2,ok,,6.4512,4,0,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,33,1,Identity2,128,128,32,10,2,ok,,6.4512,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,33,1,Identity4,128,128,32,10,2,ok,,6.4512,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,33,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '33', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,33,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '33', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,33,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '33', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,65,1,Identity,128,128,32,10,2,ok,,7.2704,4,0,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,65,1,Identity2,128,128,32,10,2,ok,,9.4208,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,65,1,Identity4,128,128,32,10,2,ok,,7.5776,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,65,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '65', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,65,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '65', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,65,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '65', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,127,1,Identity,128,128,32,10,2,ok,,9.0112,4,0,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,127,1,Identity2,128,128,32,10,2,ok,,9.0112,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,127,1,Identity4,128,128,32,10,2,ok,,9.1136,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,127,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '127', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,127,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '127', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,127,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '127', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,129,1,Identity,128,128,32,10,2,ok,,9.6256,4,0,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,129,1,Identity2,128,128,32,10,2,ok,,9.6256,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,129,1,Identity4,128,128,32,10,2,ok,,9.8304,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,129,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '129', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,129,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '129', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,129,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '129', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,255,1,Identity,128,128,32,10,2,ok,,13.7216,4,0,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,255,1,Identity2,128,128,32,10,2,ok,,13.824,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,255,1,Identity4,128,128,32,10,2,ok,,14.1312,4,1,2,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,255,2,Identity,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '255', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,255,2,Identity2,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '255', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity2', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
RTX 4090,cutlass_tensorop_gemm,0,f16,130,255,255,2,Identity4,128,128,32,10,2,error,"Command '['/home/sdu/zhangzhisen/GemmSim/Synperf/.cache/cutlass_gemm_bench', '--device', '0', '--m', '130', '--n', '255', '--k', '255', '--tb-m', '128', '--tb-n', '128', '--tb-k', '32', '--split-k', '2', '--swizzle', 'Identity4', '--iterations', '10', '--warmup', '2']' returned non-zero exit status 7.",,-1,-1,-1,-1,-1
