gpu_name,kernel_name,device,dtype,M,N,K,split_k_slices,swizzle,tb_m,tb_n,tb_k,iterations,warmup,status,error,latency_us,task_count,swizzle_log_tile,grid_m,grid_n,grid_k
RTX 4090,cutlass_tensorop_gemm,0,f16,257,513,129,1,Identity4,128,128,32,10,2,ok,,9.728,15,2,3,5,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,513,255,1,Identity,128,128,32,10,2,ok,,13.9264,15,0,3,5,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,513,255,1,Identity2,128,128,32,10,2,ok,,13.824,15,1,3,5,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,513,255,1,Identity4,128,128,32,10,2,ok,,14.0288,15,2,3,5,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,33,1,Identity,128,128,32,10,2,ok,,7.9872,24,0,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,33,1,Identity2,128,128,32,10,2,ok,,6.5536,24,1,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,33,1,Identity4,128,128,32,10,2,ok,,6.2464,24,2,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,65,1,Identity,128,128,32,10,2,ok,,7.4752,24,0,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,65,1,Identity2,128,128,32,10,2,ok,,7.2704,24,1,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,65,1,Identity4,128,128,32,10,2,ok,,7.3696,24,2,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,127,1,Identity,128,128,32,10,2,ok,,9.0112,24,0,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,127,1,Identity2,128,128,32,10,2,ok,,9.8304,24,1,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,127,1,Identity4,128,128,32,10,2,ok,,9.1136,24,2,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,129,1,Identity,128,128,32,10,2,ok,,9.6256,24,0,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,129,1,Identity2,128,128,32,10,2,ok,,9.6256,24,1,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,129,1,Identity4,128,128,32,10,2,ok,,9.728,24,2,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,255,1,Identity,128,128,32,10,2,ok,,13.9264,24,0,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,255,1,Identity2,128,128,32,10,2,ok,,13.9264,24,1,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1023,255,1,Identity4,128,128,32,10,2,ok,,14.0288,24,2,3,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,33,1,Identity,128,128,32,10,2,ok,,6.4512,27,0,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,33,1,Identity2,128,128,32,10,2,ok,,6.3488,27,1,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,33,1,Identity4,128,128,32,10,2,ok,,6.2464,27,2,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,65,1,Identity,128,128,32,10,2,ok,,7.3728,27,0,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,65,1,Identity2,128,128,32,10,2,ok,,7.2704,27,1,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,65,1,Identity4,128,128,32,10,2,ok,,7.4752,27,2,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,127,1,Identity,128,128,32,10,2,ok,,9.216,27,0,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,127,1,Identity2,128,128,32,10,2,ok,,9.0112,27,1,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,127,1,Identity4,128,128,32,10,2,ok,,9.1136,27,2,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,129,1,Identity,128,128,32,10,2,ok,,9.728,27,0,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,129,1,Identity2,128,128,32,10,2,ok,,9.728,27,1,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,129,1,Identity4,128,128,32,10,2,ok,,9.728,27,2,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,255,1,Identity,128,128,32,10,2,ok,,13.824,27,0,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,255,1,Identity2,128,128,32,10,2,ok,,14.0288,27,1,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,257,1025,255,1,Identity4,128,128,32,10,2,ok,,13.6192,27,2,3,9,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,33,1,Identity,128,128,32,10,2,ok,,6.4512,8,0,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,33,1,Identity2,128,128,32,10,2,ok,,6.9632,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,33,1,Identity4,128,128,32,10,2,ok,,6.4512,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,65,1,Identity,128,128,32,10,2,ok,,7.8848,8,0,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,65,1,Identity2,128,128,32,10,2,ok,,7.3728,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,65,1,Identity4,128,128,32,10,2,ok,,7.5776,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,127,1,Identity,128,128,32,10,2,ok,,9.1136,8,0,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,127,1,Identity2,128,128,32,10,2,ok,,9.216,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,127,1,Identity4,128,128,32,10,2,ok,,9.216,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,129,1,Identity,128,128,32,10,2,ok,,9.9328,8,0,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,129,1,Identity2,128,128,32,10,2,ok,,9.8304,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,129,1,Identity4,128,128,32,10,2,ok,,9.728,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,255,1,Identity,128,128,32,10,2,ok,,13.6192,8,0,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,255,1,Identity2,128,128,32,10,2,ok,,13.9264,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,255,255,1,Identity4,128,128,32,10,2,ok,,13.9232,8,1,4,2,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,257,33,1,Identity,128,128,32,10,2,ok,,6.5536,12,0,4,3,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,257,33,1,Identity2,128,128,32,10,2,ok,,6.3488,12,1,4,3,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,257,33,1,Identity4,128,128,32,10,2,ok,,7.168,12,2,4,3,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,257,65,1,Identity,128,128,32,10,2,ok,,7.3728,12,0,4,3,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,257,65,1,Identity2,128,128,32,10,2,ok,,9.6256,12,1,4,3,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,257,65,1,Identity4,128,128,32,10,2,ok,,7.4752,12,2,4,3,1
RTX 4090,cutlass_tensorop_gemm,0,f16,511,257,127,1,Identity,128,128,32,10,2,ok,,9.1136,12,0,4,3,1
